"b_pubid","b_sourceid","b_classname","b_batchid","b_credate","b_upddate","b_creator","b_updator","b_pendingactions","b_matchgrp","b_oldmatchgrp","b_xgrp","b_confirmationstatus","b_confscore","b_confscoretype","b_hassuggmerge","b_suggmergeid","b_suggmergeconfscore","b_suggmergeconfscoretype","b_suggmergemasterscount","id","b_oldsdpk","b_confirmedsdpk","first_name","last_name","phonetic_first_name","phonetic_last_name","normalized_first_name","normalized_last_name","nickname","member_id","date_of_birth","normalized_street","normalized_city","normalized_state","source_email","cleansed_email","valid_email_domain","source_phone","standardized_phone","phone_geocoding_data","value_status","person_type","mdm_id","effective_update_date","addstreet","addcity","addstate","addpostal_code","addcountry","melgeo_street","melgeo_locality","melgeo_postal_code","melgeo_admin_level1","melgeo_admin_lvl2","melgeo_country_long","melgeo_country_short","mellatitude","mellongitude","melstatus_code","googeo_street","googeo_locality","googeo_postal_code","googeo_admin_level1","googeo_admin_lvl2","googeo_country_long","googeo_country_short","goolatitude","goolongitude","goostatus_code","osmgeo_street","osmgeo_locality","osmgeo_postal_code","osmgeo_admin_level1","osmgeo_admin_lvl2","osmgeo_country_long","osmgeo_country_short","osmlatitude","osmlongitude","osmstatus_code","guess_gender"
MKT,"1380531",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,594,,,NOT_CONFIRMED,,,true,823,78,AVG_TRANS_MATCH_SCORE,2,10280,,,Carol,Lapalme,KRL,LPLM,carol,lapalme,caroline,"345-92-3352",1991-03-26,"4910 DEPARTURE DR",RALEIGH,NORTH CAROLINA,carol.lapalme@yahoo.com,carol.lapalme@yahoo.com,"1","919-876-7612",(919) 876-7612,"Raleigh, NC",HIGH,CUSTOMER,,2025-03-11 17:14:19.463,"4910 Departure Dr",Raleigh,NC,"27616",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1373514",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,738,,,NOT_CONFIRMED,,,,,,,,10349,,,Aida,Neundorfer,AT,NNTR,aida,neundorfer,aida,"225-60-6605",1994-05-01,"1200 MAIN AVE",KANSAS CITY,MISSOURI,aida@neundorfer.com,aida@neundorfer.com,"1","374-9387","374-9387",,,PROSPECT,,2025-03-11 17:14:19.287,"1200 Main Ave",Kansas City,MO,"64105",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1399854",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,790,,,NOT_CONFIRMED,,,,,,,,10352,,,Tammi,Eilert,TM,ELRT,tammi,eilert,tammi,"747-67-9417",1981-11-17,"425 MALUNIU AVE #-B",KAILUA,HAWAII,tammi@eilert.com,tammi@clerk.com,"1","808-263-1923",(808) 263-1923,"Kailua, HI",,PROSPECT,,2025-03-11 17:14:20.583,"425 Maluniu Ave #-b",Kailua,HI,"96734",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1405814",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,793,,,NOT_CONFIRMED,,,,,,,,10353,,,Tina,Poitier,TN,PTR,tina,poitier,christina,,1980-04-01,"2571 TIMBER LN",DAYTON,OHIO,christine@poitier.com,christine@poitier.com,"1","277-1814","277-1814",,,PROSPECT,,2025-03-11 17:14:20.601,"2571 Timber Ln",Dayton,OH,"45414",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1406654",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,794,,,NOT_CONFIRMED,,,,,,,,10354,,,Dana,Missel,TN,MSL,dana,missel,dana,"104-80-6362",1987-02-10,"2445 M ST NW",WASHINGTON,DC,dana@missel.com,dana@missel.com,"1","663-4512","663-4512",,,PROSPECT,,2025-03-11 17:14:19.574,"2445 M St Nw",Washington,DC,"20037",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1408222",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,795,,,NOT_CONFIRMED,,,,,,,,10355,,,Eldon,Lolli,ELTN,LL,eldon,lolli,eldon,"526-86-2004",1997-09-27,"8350 E MCDONALD DR",SCOTTSDALE,ARIZONA,eldon@lolli.com,eldon@lolli.com,"1","443-6788","443-6788",,NORMAL,CUSTOMER,,2025-03-11 17:14:19.667,"8350 E Mcdonald Dr",Scottsdale,AZ,"85250",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1409121",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,796,,,NOT_CONFIRMED,,,,,,,,10356,,,Nonie,Pete,NN,PT,nonie,pete,nonie,"657-75-8228",1979-04-01,"313 PRICE PL",MADISON,WISCONSIN,nora@pete.com,nora@pete.com,"1","231-6751","231-6751",,NORMAL,CUSTOMER,,2025-03-11 17:14:20.311,"313 Price Pl",Madison,WI,"53705",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1355739",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,590,,,NOT_CONFIRMED,,,,,,,,10371,,,Weldon,Odegard,WLTN,OTKR,weldon,odegard,weldon,"311-61-2771",1985-08-07,"6822 ACADEMY PKWY W",ALBUQUERQUE,NEW MEXICO,weldon@odegard.com,weldon@odegard.com,"1","505-345-1780",(505) 345-1780,"Albuquerque, NM",,PROSPECT,,2025-03-11 17:14:20.644,"6822 Academy Parkway W",Albuquerque,NM,"67106",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1356431",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,591,,,NOT_CONFIRMED,,,,,,,,10372,,,Dino,Mitchen,TN,MXN,dino,mitchen,dino,"647-54-1452",1983-01-11,"400 N PENNSYLVANIA AVE #-500",ROSWELL,NEW MEXICO,dino@mitchen.com,dino@mitchen.com,"1","505-622-3923",(505) 622-3923,New Mexico,NORMAL,CUSTOMER,,2025-03-11 17:14:19.622,"400 N Pennsylvania Ave #-500",Roswell,NM,"66201",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1356506",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,592,,,NOT_CONFIRMED,,,,,,,,10373,,,Katharine,Sankar,K0RN,SNKR,katharine,sankar,katharine,"100-33-2917",1977-02-09,"5122 LEWIS AVE",TOLEDO,OHIO,katharine@sankar.com,katharine@sankar.com,"1","419-476-7118",(419) 476-7118,"Toledo, OH",NORMAL,CUSTOMER,,2025-03-11 17:14:19.976,"5122 Lewis Ave",Toledo,OH,"43812",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1361292",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,597,,,NOT_CONFIRMED,,,,,,,,10377,,,Virgie,Geuder,FRJ,JTR,virgie,geuder,virgie,"853-20-5140",1980-09-05,"1922 S LAREDO ST",SAN ANTONIO,TEXAS,virgie@geuder.com,virgie@geuder.com,"1","210-224-1698",(210) 224-1698,"San Antonio, TX",NORMAL,CUSTOMER,,2025-03-11 17:14:20.635,"1922 S Laredo St",San Antonio,TX,"76207",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1365204",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,600,,,NOT_CONFIRMED,,,,,,,,10378,,,Wesley,Sahagun,WSL,SHKN,wesley,sahagun,wesley,"951-21-4063",1978-11-15,"2404 W MERCURY BLVD",HAMPTON,VIRGINIA,wesley@sahagun.com,wesley@sahagun.com,"0","757-827-1035",(757) 827-1035,"Hampton, VA",,PROSPECT,,2025-03-11 17:14:20.648,"2404 W Mercury Blvd",Hampton,VA,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1366369",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,601,,,NOT_CONFIRMED,,,,,,,,10379,,,Lisa,Hilgeman,LS,HLJM,lisa,hilgeman,liz,"443-76-2679",1977-08-11,"600 GRANT ST #-42",PITTSBURGH,PENNSYLVANIA,elisa@hilgeman.com,elisa@hilgeman.com,"1","412-566-1804",(412) 566-1804,"Pittsburgh, PA",,PROSPECT,,2025-03-11 17:14:20.111,"600 Grant St #-42",Pittsburgh,PA,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1366458",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,602,,,NOT_CONFIRMED,,,,,,,,10380,,,Earline,Hendel,ERLN,HNTL,earline,hendel,earline,"287-48-1265",1969-09-21,"4850 RHAWN AVE",PHILADELPHIA,PENNSYLVANIA,earline@hendel.com,earline@hendel.com,"1","215-338-6850",(215) 338-6850,"Philadelphia, PA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.639,"4850 Rhawn Ave",Philadelphia,PA,"19136",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1366536",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,603,,,NOT_CONFIRMED,,,,,,,,10381,,,Nelda,Elbers,NLT,ELBR,nelda,elbers,nelda,"111-54-8188",1997-02-02,"100 FEDERAL AVE",BOSTON,MASSACHUSETTS,nelda@elbers.com,nelda@elbers.com,"1","617-330-5446",(617) 330-5446,"Boston, MA",,PROSPECT,,2025-03-11 17:14:20.283,"100 Federal Ave",Boston,MA,"02110",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1368072",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,604,,,NOT_CONFIRMED,,,,,,,,10382,,,Sheena,Missel,XN,MSL,sheena,missel,sheena,"941-75-9295",1979-09-20,"789 SHERMAN AVE",DENVER,COLORADO,sheena@missel.com,sheena@missel.com,"1","303-860-0262",(303) 860-0262,"Denver, CO",,PROSPECT,,2025-03-11 17:14:20.479,"789 Sherman Ave",Denver,CO,"80203",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1368095",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,605,,,NOT_CONFIRMED,,,,,,,,10383,,,Edmundo,Resides,ETMN,RSTS,edmundo,resides,edmundo,"277-92-3725",1988-10-23,"222 W 6TH AVE",JUNCTION CITY,KANSAS,edmundo@resides.com,edmundo@presidency.com,"1","785-762-2986",(785) 762-2986,"Junction City, KS",NORMAL,CUSTOMER,,2025-03-11 17:14:19.656,"222 W 6th Ave",Junction City,KS,"66441",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1333591",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,576,,,NOT_CONFIRMED,,,true,819,78,AVG_TRANS_MATCH_SCORE,4,10271,,,John,Edelman,JN,ETLM,john,edelman,jack,"905-96-5314",1976-09-03,"591 REDWOOD HWY #200",MILL VALLEY,CALIFORNIA,john@jedelman.com,john@jedelman.com,"1","415-381-9176",(415) 381-9176,"Mill Valley, CA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.900,"591 Redwood Hwy #200",Mill Valley,CA,"94941",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1350076",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,580,,,NOT_CONFIRMED,,,true,820,78,AVG_TRANS_MATCH_SCORE,2,10273,,,Federico,Popp,FTRK,PP,federico,popp,federico,"631-46-6958",1983-04-30,"419 N CASCADE AVE",COLORADO SPRINGS,COLORADO,federico@popp.com,federico@popp.com,"1","719-635-5347",(719) 635-5347,"Colorado Springs, CO",NORMAL,CUSTOMER,,2025-03-11 17:14:19.721,"419 N Cascade Ave",Colorado Springs,CO,"60603",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1383342",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,598,,,NOT_CONFIRMED,,,true,824,78,AVG_TRANS_MATCH_SCORE,2,10282,,,Zay,Hendel,S,HNTL,zay,hendel,zay,"970-12-1028",1976-09-03,"2332 E DIVISION ST",SPRINGFIELD,MISSOURI,isaiah@hendel.com,isaiah@hendel.com,"1","417-864-1286",(417) 864-1286,"Springfield, MO",NORMAL,CUSTOMER,,2025-03-11 17:14:20.664,"2332 E Division St",Springfield,MO,"65803",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN
CRM,"1436978",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,613,,,NOT_CONFIRMED,,,true,826,78,AVG_TRANS_MATCH_SCORE,2,10286,,,Deshawn,peters,TXN,PTRS,deshawn,peters,deshawn,"217-80-1993",1982-09-18,"125 NE 1ST AVE",OCALA,FLORIDA,d@pedrogo.com,d@pedrogo.com,"1","217.243.7667",(217) 243-7667,"Jacksonville, IL",NORMAL,CUSTOMER,,2025-03-11 17:14:19.611,"125 Ne 1st Ave",Ocala,FL,"34470",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1380327",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,631,,,NOT_CONFIRMED,,,true,829,78,AVG_TRANS_MATCH_SCORE,2,10291,,,Emilie,Svec,EML,SFK,emilie,svec,emilie,,1991-09-04,"2222 W GRANDVIEW BLVD",ERIE,PENNSYLVANIA,emilie@svec.com,emilie@svec.com,"1","814-833-6073",(814) 833-6073,"Erie, PA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.680,"2222 W Grandview Blvd",Erie,PA,"16506",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1381799",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,635,,,NOT_CONFIRMED,,,true,830,78,AVG_TRANS_MATCH_SCORE,2,10294,,,Julianna,Quimby,JLN,KMB,julianna,quimby,julianna,"281-83-5025",1989-08-05,"615 FRANKLIN TPKE",RIDGEWOOD,NEW JERSEY,juliana@quimby.com,juliana@quimby.com,"0","201-444-6741",(201) 444-6741,New Jersey,,PROSPECT,,2025-03-11 17:14:19.960,"615 Franklin Tpke",Ridgewood,NJ,"07450",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1427534",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,642,,,NOT_CONFIRMED,,,true,831,78,AVG_TRANS_MATCH_SCORE,2,10296,,,mike,larue,MK,LR,mike,larue,michael,,1992-09-04,"109 N MAYO ST",AMERICUS,GEORGIA,mikelarue@amason.com,mikelarue@amason.com,"1","229 924-2487",(229) 924-2487,"Americus, GA",HIGH,CUSTOMER,,2025-03-11 17:14:20.260,"109 N Mayo Street",Americus,Georgia,"31709",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1438732",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,646,,,NOT_CONFIRMED,,,true,832,78,AVG_TRANS_MATCH_SCORE,2,10297,,,Callie,Aldaba,KL,ALTB,callie,aldaba,callie,"212-33-8685",1972-04-03,"2151 RIVER PLAZA DR STE 105",SACRAMENTO,CALIFORNIA,callie@aldaba.com,callie@aldaba.com,"1","916-567-4449",(916) 567-4449,"Sacramento, CA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.447,"2151 River Plaza Drive Ste 105",Sacramento,CA,"95833",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1390832",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,653,,,NOT_CONFIRMED,,,true,834,78,AVG_TRANS_MATCH_SCORE,2,10301,,,Jake,Schettler,JK,SKTL,jake,schettler,jake,,1983-05-09,"10400 EATON PL #-401",FAIRFAX,VIRGINIA,jake@schettler.com,jake@schettler.com,"1","703-591-4492",(703) 591-4492,"Fairfax, VA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.847,"10400 Eaton Pl #-401",Fairfax,VA,"22030",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1363548",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,656,,,NOT_CONFIRMED,,,true,835,68,AVG_TRANS_MATCH_SCORE,4,10306,,,Kenneth,Robaina,KN0,RBN,kenneth,robaina,ken,"642-58-4131",1972-04-03,"1455 91ST AVE NE APT. 12",MINNEAPOLIS,MINNESOTA,ken@robaina.com,ken@robaina.com,"1",,,,NORMAL,CUSTOMER,,2025-03-11 17:14:20.016,"1455 91st Ave Ne Apt. 12",Minneapolis,Minnesota,"55449",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1357114",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,661,,,NOT_CONFIRMED,,,true,836,78,AVG_TRANS_MATCH_SCORE,2,10308,,,Latonia,Williams,LTN,WLMS,latonia,williams,latonia,"731-32-6965",1986-07-18,"7600 OLDE EIGHT RD",HUDSON,OHIO,latonia.williams@yahoo.com,latonia.williams@yahoo.com,"1","330-656-1030",(330) 656-1030,"Hudson, OH",NORMAL,CUSTOMER,,2025-03-11 17:14:20.038,"7600 Olde Eight Rd",Hudson,OH,"44236",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1379005",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,669,,,NOT_CONFIRMED,,,true,838,71,AVG_TRANS_MATCH_SCORE,3,10312,,,Mark,Waters,MRK,WTRS,mark,waters,mark,"585-39-8288",1980-06-15,"2308 BATES AVE",CONCORD,CALIFORNIA,mark@markwaters.com,mark@markwaters.com,"0","925-682-6249",(925) 682-6249,"Concord, CA",NORMAL,CUSTOMER,,2025-03-11 17:14:20.193,"2308 Bates Ave",Concord,CA,"94520",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1425478",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,681,,,NOT_CONFIRMED,,,true,840,78,AVG_TRANS_MATCH_SCORE,2,10317,,,Josef,Taulman,JSF,TLMN,josef,taulman,josef,"674-19-1624",1989-04-29,"1620 ASHEVILLE HWY",HENDERSONVILLE,NORTH CAROLINA,josef@taulman.com,josef@taulman.com,"0","693-9775","693-9775",,NORMAL,CUSTOMER,,2025-03-11 17:14:19.930,"1620 Asheville Hwy",Hendersonville,NC,"28791",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1435348",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,688,,,NOT_CONFIRMED,,,true,841,78,AVG_TRANS_MATCH_SCORE,2,10319,,,Gail,Taulman,KL,TLMN,gail,taulman,gail,"651-20-3113",1971-12-10,"5094 WESTBROOK RD",UNION CITY,GEORGIA,gail@taulman.com,gail@taulman.com,"0","969-4377","969-4377",,NORMAL,CUSTOMER,,2025-03-11 17:14:19.765,"5094 Westbrook Rd",Union City,GA,"30291",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1469708",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,689,,,NOT_CONFIRMED,,,true,842,63,AVG_TRANS_MATCH_SCORE,6,10324,,,Antonia,Mattos,ANTN,MTS,antonia,mattos,toni,"528-58-9553",1973-07-01,"3109 MAIN AVE",MELBOURNE,FLORIDA,toni.mattos@tonimattos.com,toni.mattos@tonimattos.com,"0","321-727-6512",(321) 727-6512,Florida,HIGH,CUSTOMER,,2025-03-11 17:14:19.349,"3109 Main Ave",Melbourne,FLORIDA,"32901",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1425005",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,689,,,NOT_CONFIRMED,,,true,842,63,AVG_TRANS_MATCH_SCORE,6,10325,,,Toni,Mattos,TN,MTS,toni,mattos,toni,,,"6703 SHADOW CREEK TRAIL",MELBOURNE,FLORIDA,toni.mattos@tonimattos.com,toni.mattos@tonimattos.com,"0",(321) 727-6512,(321) 727-6512,Florida,HIGH,CUSTOMER,,2025-03-11 17:14:20.610,"6703 Shadow Creek Trail",Melbourne,Florida,"32940",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1433728",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,699,,,NOT_CONFIRMED,,,true,843,78,AVG_TRANS_MATCH_SCORE,2,10327,,,Saul,Rave,SL,RF,saul,rave,saul,"649-29-3863",1986-04-09,"1500 N 13TH ST",READING,PENNSYLVANIA,saul@rave.com,saul@rave.com,"1","484-375-7261",(484) 375-7261,Pennsylvania,NORMAL,CUSTOMER,,2025-03-11 17:14:20.464,"1500 N 13th St",Reading,PA,"19604",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1387232",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,710,,,NOT_CONFIRMED,,,true,844,71,AVG_TRANS_MATCH_SCORE,3,10330,,,Anthony,Roberts,AN0N,RBRT,anthony,roberts,tony,"391-29-7374",1986-03-14,"1555 S GREENWOOD AVE",MONTEBELLO,CALIFORNIA,tonyrobertsjr@gmail.com,tonyrobertsjr@gmail.com,"1","323-887-4889",(323) 887-4889,California,NORMAL,CUSTOMER,,2025-03-11 17:14:19.345,"1555 S Greenwood Ave",Montebello,CA,"90640",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1383232",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,710,,,NOT_CONFIRMED,,,true,844,71,AVG_TRANS_MATCH_SCORE,3,10329,,,Anthony,Roberts,AN0N,RBRT,anthony,roberts,tony,"771-88-9632",1952-09-07,"1555 S GREENWOOD AVE",MONTEBELLO,CALIFORNIA,anthonyroberts@gmail.com,anthonyroberts@gmail.com,"1","323-887-4889",(323) 887-4889,California,HIGH,CUSTOMER,,2025-03-11 17:14:19.341,"1555 S Greenwood Ave",Montebello,CA,"90640",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1379404",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,748,,,NOT_CONFIRMED,,,true,845,78,AVG_TRANS_MATCH_SCORE,3,10333,,,Emily,Michaels,EML,MXLS,emily,michaels,emmy,"743-71-5476",1983-05-09,"108 W RANDOLPH AVE",ENID,OKLAHOMA,michaels@gouker.com,michaels@gouker.com,"1","580-233-9834",(580) 233-9834,"Enid, OK",NORMAL,CUSTOMER,,2025-03-11 17:14:19.698,"108 W Randolph Ave",Enid,OK,"73701",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1368164",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,606,,,NOT_CONFIRMED,,,,,,,,10384,,,Lu,Geuder,L,JTR,lu,geuder,lu,"575-61-4270",1984-07-03,"429 THEMIS AVE",CAPE GIRARDEAU,MISSOURI,luella@geuder.com,luella@geuder.com,"1","573-334-9416",(573) 334-9416,"Cape Girardeau, MO",NORMAL,CUSTOMER,,2025-03-11 17:14:20.136,"429 Themis Ave",Cape Girardeau,MO,"63701",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1369203",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,607,,,NOT_CONFIRMED,,,,,,,,10385,,,Lynn,Willer,LN,WLR,lynn,willer,lynn,"283-53-2401",1983-06-16,"343 SANSOME AVE",SAN FRANCISCO,CALIFORNIA,lynn@willer.com,lynn@willer.com,"1","415-981-1865",(415) 981-1865,"San Francisco, CA",,PROSPECT,,2025-03-11 17:14:20.162,"343 Sansome Ave",San Francisco,CA,"94104",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1372234",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,615,,,NOT_CONFIRMED,,,,,,,,10389,,,Russ,Schettler,RS,SKTL,russ,schettler,russell,"657-18-4621",1981-07-22,"689 W MAIN AVE",FREEHOLD,NEW JERSEY,russell@schettler.com,russell@schettler.com,"1","732-409-1741",(732) 409-1741,New Jersey,NORMAL,CUSTOMER,,2025-03-11 17:14:20.435,"689 W Main Ave",Freehold,NJ,"07728",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1372351",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,616,,,NOT_CONFIRMED,,,,,,,,10390,,,Dan,Runions,TN,RNNS,dan,runions,danny,"148-94-3957",1996-12-28,"44 SCHOOL AVE",BOSTON,MASSACHUSETTS,daniel@runions.com,daniel@runions.com,"1","617-367-6047",(617) 367-6047,"Boston, MA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.566,"44 School Ave",Boston,MA,"02108",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1373036",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,617,,,NOT_CONFIRMED,,,,,,,,10391,,,Eloisa,Resides,ELS,RSTS,eloisa,resides,eloisa,"647-66-8094",1974-04-05,"224 SAINT LOUIS AVE",EDWARDSVILLE,ILLINOIS,eloisa@resides.com,eloisa@presidency.com,"1","618-656-9506",(618) 656-9506,"Edwardsville, IL",NORMAL,CUSTOMER,,2025-03-11 17:14:19.675,"224 Saint Louis Ave",Edwardsville,IL,"62025",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1374265",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,620,,,NOT_CONFIRMED,,,,,,,,10393,,,Dale,Balliew,TL,BL,dale,balliew,dale,"517-40-9855",1980-10-14,"216 BIRCH AVE",KENNETT SQUARE,PENNSYLVANIA,dale@balliew.com,dale@wallet.com,"1","610-444-4527",(610) 444-4527,"Kennett Square, PA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.560,"216 Birch Ave",Kennett Square,PA,"19348",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
